,uh,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
76,0.151,0.3328379589203566,0.3328379589203567,0.3328379589203567,1.471818545077274,1.4718185450772734,1.4718185450772734,1.4818939016111534,1.4818939016111536,1.4818939016111536,0.23315260178850644,0.2331526017885064,0.2331526017885064
77,0.152,0.08765421958758657,0.04136925758180216,0.1349275190763677,1.536631906170072,1.4257144302132065,1.8215590300606084,1.4549738862008685,1.426468745845448,1.4704928951474143,0.24823870861986022,0.21011682730877065,0.31353280356657415
78,0.153,0.13755586946882886,0.03693004459254075,0.22532868290021504,1.530134178048334,1.4070112537646555,1.6099027547183953,1.5367378816951505,1.4696967592633352,1.582095364892019,0.07250813626376623,0.013752235806988176,0.16113395697236368
79,0.154,0.06230478596640103,0.004700957777832208,0.13440914946009605,1.5174941035805538,1.4009119893337547,1.5949723511438036,1.4788762237430975,1.2239147895896558,1.6547288707266092,0.15757014589528173,0.04474414175907978,0.3044389129709915
80,0.155,0.046474601032606734,0.025713039161870576,0.09240029090724862,1.4693316965674061,1.2227853036706227,1.6201938779345408,1.4663758324944594,1.3674236550292422,1.5907843102035106,0.1327435081091849,0.056559815034361756,0.2313558901023424
81,0.156,0.11378929217642042,0.04245447426254963,0.23762415186605884,1.5174306124041417,1.4033004094912285,1.6262060686225652,1.5520233231095526,1.360245259228439,1.7037381168751156,0.15952094183592988,0.06805707137659589,0.3001592250144474
82,0.157,0.08806799015463397,0.014687138382583734,0.15978913524990118,1.5906740127224015,1.394930837038413,1.720623370584337,1.577304550426408,1.378553375935322,1.8016644658677157,0.07885842502497409,0.003138478289725683,0.2978581611023284
83,0.158,0.15535826537262992,0.10457945793318799,0.17926479011357582,1.58547837372503,1.334195567729921,1.8705492041188079,1.3708104071188247,1.0935526854308597,1.5163262390982448,0.18176566932173707,0.1109576671244864,0.4050830385376942
84,0.159,0.08434577836506316,0.004073321480639261,0.2711845712663978,1.4956827198353668,1.3898483321854276,1.5643135359078157,1.512558369836114,1.3736510251015628,1.639490425957777,0.1409706910708237,0.018260601644348912,0.3109543225248494
85,0.16,0.04345669911453363,0.006841899965774059,0.08254190813896317,1.540414992385738,1.3756764063137634,1.7072714402095808,1.563517550650951,1.442769004740965,1.7519682380110264,0.1574733102913037,0.12767885460786238,0.16962528939918448
86,0.161,0.07594802796111132,0.053051216879583286,0.09281141808069994,1.5430250668875936,1.153918051770945,1.7597105424709065,1.6053493753855046,1.1882453748768953,1.94546744777662,0.17901021069700385,0.0004740672223005901,0.3568838370395473
87,0.162,0.09385380168295504,0.0023116547003669144,0.15166797823264666,1.431590965872052,1.3628363570150053,1.5214585252420192,1.4008678486553972,1.2663395280630394,1.5852860356953167,0.23590649633778896,0.10486075394056957,0.35091500331074726
88,0.163,0.08698600150274995,0.027546618694834466,0.1457620717594696,1.512989276506019,1.4448946710557253,1.590041334381449,1.4996573854960389,1.3453965870003832,1.6169245081394317,0.10098555395833528,0.028292095362791737,0.2142666695718799
89,0.164,0.10994536496857286,0.009321576803779342,0.3100460230975709,1.3257710979987216,0.8634087075925776,1.4944806418457646,1.3647080554462694,1.07265521538371,1.4508733635477467,0.20050960360583953,0.11740205161757394,0.4638874553519842
90,0.165,0.04252522431312834,0.007085373716207285,0.072405882659552,1.2165308905345475,0.7618031071063449,1.5999288255818562,1.625798176457138,1.5258237653133488,1.7100903270293513,0.1002071065232686,0.06584296094272911,0.12918079789509596
91,0.166,0.0945080394165625,0.007434718764704608,0.25980109492750647,1.440424873708575,1.1112639784944036,1.5899263366100571,1.422601918426668,1.0963277344051123,1.6188174226088747,0.17036549940117962,0.004829065184985188,0.31378310043723173
92,0.167,0.06553075070049164,0.004166732743132761,0.10229288208261345,1.2858410753085852,0.6869570911898638,1.5847206797164313,1.488857438617431,1.2384253666810419,1.589961762041001,0.13109808396534572,0.021922876614433675,0.38483176343403175
93,0.168,0.1064474103432157,0.021413456657017313,0.1830067174506545,1.5127660672611642,1.3653626981592641,1.5865405136914617,1.5093832787298707,1.407411663793071,1.5709707066895318,0.0911237078874914,0.026842692928665993,0.3151391230063397
94,0.169,0.06725987115418132,0.027170819755269505,0.11209706662214,1.4939492134994052,1.3764280501363593,1.55582721775159,1.4904350317915673,1.2982350300484384,1.613493555611603,0.15951944548130892,0.08495404793372875,0.3203658772358019
95,0.17,0.03515779028864677,0.02267979169082589,0.05536361179507503,1.4143213185010168,1.0884101913163902,1.5540785044736787,1.4871360887752691,1.310937730667729,1.582290854582157,0.09778645480086363,0.045426638649368155,0.1670258728247174
96,0.171,0.11661597867380391,0.051488564083541764,0.2560493802513816,1.4692395036647605,1.3731883870589536,1.54223504861765,1.393876947556289,1.2116928627743244,1.5464582695028797,0.16603770994974443,0.04051760945130908,0.3376767556315595
97,0.172,0.1267649055668389,0.05300174791636491,0.21887708716184737,1.5443656552298324,1.4548190578049969,1.595416609871087,1.5178721192451858,1.3659056824628306,1.6033049824729848,0.06055618584944389,0.007835183447494218,0.20234877933731624
98,0.173,0.10579549735251849,0.027157307611620014,0.2207538793346238,1.3718423082809783,0.8648881022343247,1.5375259537678128,1.4974232904682236,1.214066173197184,1.6267792548875333,0.1639083904231574,0.03985286697619099,0.3429945200862397
99,0.174,0.07503396311753145,0.01566432800245165,0.14789726694642866,1.4502962002531925,1.3562950058890095,1.5216156507829979,1.4688592124919786,1.2850904658950844,1.6427100927597067,0.2185060887069034,0.12729381248857566,0.39398850708500605
100,0.175,0.14499159136739137,0.14499159136739131,0.14499159136739131,0.6823838990721521,0.6823838990721522,0.6823838990721522,1.3803692235578453,1.3803692235578449,1.3803692235578449,0.06135399921154461,0.06135399921154461,0.06135399921154461
101,0.176,0.06417646463652424,0.030408619094809658,0.12120116806280178,1.5154827821803387,1.499359872012197,1.5264495759384427,1.4350730078976752,1.380694157651263,1.4960534682819167,0.22805006326740196,0.11069089970293716,0.42532726447620456
102,0.177,0.08052200337965391,0.03310035474474062,0.11373910373567508,1.3841511780384832,1.2696846035075757,1.5313441737402376,1.485979677684543,1.2447848096961587,1.631654588275375,0.19291336118101862,0.06948900724236662,0.37562722457485537
103,0.178,0.16387123785149732,0.0773178991208612,0.22592445914244363,1.449543592438808,1.323454828928146,1.5172381423689039,1.4750807142955034,1.365388445546811,1.5574430083329722,0.161705105281018,0.062165096754236863,0.3116324967025463
104,0.179,0.06972936679899588,0.002708591353585354,0.15473132590049218,1.3341038467798705,1.2137020785030972,1.4868085284967536,1.6106714135770979,1.473860340866417,1.7185416824451345,0.09549792259623148,0.021429813744715785,0.1894379630908367
105,0.18,0.10647641946846317,0.009825214096682886,0.208521761318699,1.443971959749035,1.349659355750075,1.5066114183206483,1.5208956208606164,1.3914879743587278,1.6106860879103315,0.1578612437056512,0.11657408847433712,0.24874150895090702
106,0.181,0.063013731640057,0.017046245605786284,0.11711415931965077,1.4727716074325217,1.2495052313613133,1.624830795479901,1.290905109614842,0.7252201000883409,1.5004070383814088,0.14776998069116143,0.02980320157336897,0.341505716872972
107,0.182,0.026166188797154863,0.018667141453082927,0.036908067425149814,1.4789093691597612,1.4048703152893909,1.5305970105409639,1.4566350829209107,1.3083881073466654,1.5601282545482142,0.12969535519725459,0.039482691841400366,0.2589189000042891
108,0.183,0.0821142104931944,0.044886152954035495,0.117433136876499,1.4100152233205667,1.4017734926532548,1.4187024529428691,1.4175419545624923,1.3758776650342388,1.4614583678490298,0.2965456210398403,0.2861251115092563,0.3075294013558612
109,0.184,0.10239064503406788,0.032456850730318745,0.19659609093250452,1.4930166209631381,1.4762824491464144,1.5182147641151218,1.569121172654273,1.4818494964639786,1.6207110698671898,0.16555731475656207,0.16164586132439823,0.1697638814512282
110,0.185,0.062073122728692406,0.062073122728692406,0.062073122728692406,1.428406328122,1.428406328122,1.428406328122,1.418721467567095,1.4187214675670947,1.4187214675670947,0.2205379194162605,0.2205379194162605,0.2205379194162605
111,0.186,0.09384878561165078,0.033883771382337474,0.17258838378343713,1.4514046762468944,1.3813384723050488,1.520580329567699,1.4551362358319604,1.414832406183506,1.4981500110515948,0.2635914855199018,0.23381536187372684,0.3039763203307321
112,0.187,0.07254843295026632,0.04977426485787072,0.10623293155085334,1.2978510461466033,0.9660958949809858,1.502881535800337,1.4605300682410276,1.2128634353053636,1.658688433984067,0.22559951031071282,0.171064650817358,0.3093930248875232
113,0.188,0.019844550098602257,0.019844550098602257,0.019844550098602257,1.343882765833325,1.343882765833325,1.343882765833325,1.158987306710642,1.158987306710642,1.158987306710642,0.39317221708363487,0.39317221708363487,0.39317221708363487
114,0.189,0.22937952572864748,0.22937952572864745,0.22937952572864745,1.455443225229778,1.4554432252297784,1.4554432252297784,1.4167355388688285,1.4167355388688283,1.4167355388688283,0.1825093017254502,0.18250930172545024,0.18250930172545024
115,0.19,0.09876336968201366,0.02409747298901383,0.14117076131515466,1.3103504273557887,0.9649586697364818,1.4907705603661765,1.4942061302958731,1.4712896175762362,1.5166387045745668,0.1924724144740788,0.13505284430052827,0.2278964772679511
116,0.191,0.1577643957579625,0.05141605577984027,0.25556341157889967,1.1574874727353075,0.8466752004491032,1.4827328348028823,1.430962899208172,1.3585448580336115,1.5023876261169054,0.1992091518240208,0.14593152882774826,0.3306836849971304
117,0.192,0.0647745215840923,0.05684915174539376,0.07450111184067691,1.4384904751722274,1.4088675291041235,1.4626276904869784,1.385397079554131,1.3638984890538988,1.4029144495913572,0.23421782077533562,0.1643376120741036,0.319979895090484
118,0.193,0.08316679811324532,0.025897754315829954,0.12051253919861075,1.4262436347399703,1.352229193957118,1.465423116842768,1.4280077274994902,1.320596492702831,1.4730234344684954,0.2542105641620028,0.21801004588240303,0.3539457837375469
119,0.194,0.0788735700724265,0.03255567914225431,0.1430060344372803,1.3684745587047504,1.2376772688609863,1.4629392680363575,1.4028966440510284,1.3257439692376023,1.4586180203051686,0.27832790821553444,0.21912255059849722,0.36030455722373966
120,0.195,0.27827636096801683,0.17116112891614474,0.3879419556877908,1.2650121508804846,1.1309324733515556,1.3959736963738574,1.3237751440372059,1.2845296127874621,1.3639550926976576,0.31581826250284806,0.29531231461688784,0.33681244724323595
121,0.196,0.06586863834166597,0.025283324064294913,0.09968973357280851,1.3898012500638393,1.3446106937170579,1.4274600470194898,1.2788924453895174,1.253008344143084,1.3004625297615453,0.3211122813016616,0.2605544375908675,0.39378169375461447
