,kh,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
81,0.105,0.08110131159716549,0.008862184127815188,0.22310345764928186,1.4815626328499067,1.3340975340764232,1.7050794374324738,1.4294135308939595,1.2359660468939162,1.6031613744174085,0.23913953336693347,0.012375414122945004,0.4338875830116345
82,0.106,0.10872001889401703,0.0560937652784349,0.1638522845865316,1.4673536164278778,1.3946251441088005,1.5367762490960868,1.5266595833481789,1.3002466017144767,1.7638541355358677,0.23243282010095356,0.21339648465221658,0.2523756477139162
83,0.107,0.07971061166995043,0.045724994107206964,0.1249022986652661,1.5491724067242973,1.1814157628334576,1.8098516249961,1.4618859370077557,1.2700692764409645,1.720687105539646,0.17803646477652904,0.020340712309086764,0.4467256271550461
84,0.108,0.07917908764321911,0.03025568682640973,0.13098722372979793,1.65825371732319,1.4839644076317788,1.809223120969266,1.5068993293958979,1.3214519458030551,1.80730300052058,0.05850811822183064,0.01765721678711787,0.0940238984706567
85,0.109,0.08370578968108867,0.045299986775248303,0.15426193504777186,1.5280168797500022,1.1872600412994496,1.690858127884686,1.0172347397721107,0.1938934549300549,1.7020621148220945,0.13328261391355128,0.05287757962301973,0.32075185607045903
86,0.11,0.03808974707548393,0.0014860278973003558,0.07847086733037918,1.4734435045960421,1.3081256111558959,1.5957618668988949,1.3154438405626294,1.0840919024803686,1.4841756224441007,0.16959430347107,0.0012912925467423047,0.28420283636139554
87,0.111,0.04029830088481843,0.0091750441690662,0.0883170398176933,1.5166924773178032,1.3333520072429794,1.6355242634774114,1.417289600128259,1.346765755642272,1.4629994993321398,0.22573641416030557,0.11362217128922482,0.39871267458997295
88,0.112,0.1773744782591452,0.12118137782796003,0.2671350829418867,1.4973485648663192,1.4219690129912945,1.5728020974912633,1.303970582922638,1.1162673744024343,1.4511147964946318,0.26879924089983676,0.1036360579937946,0.42005229927499765
89,0.113,0.10388969180553627,0.017067875738068616,0.13551796067499564,1.4270504983129817,1.262826676346799,1.6270764562335818,1.381425425774596,1.2086632435475118,1.556436608121154,0.2457973959442293,0.050654591990782594,0.3900922595923573
90,0.114,0.08091355220634634,0.030799667860333363,0.14049668562526796,1.4841563130525903,1.4389916128407314,1.5691598789026795,1.4630753756538204,1.4486837545720506,1.4824498391611793,0.25516300828173216,0.05114545718700858,0.35906672542973594
91,0.115,0.0764769677163146,0.06523250542122673,0.08572241449227574,1.3453254750903583,1.2994288098130216,1.4011457436709032,1.3995405928747142,1.2132664811363327,1.552699306970717,0.2620874710992181,0.22108704284425418,0.31195285681471485
92,0.116,0.14090982232342358,0.04261797054578332,0.22183664880992587,1.512326977003282,1.3537621952161454,1.6005392877519855,1.424097148885832,1.3012432835886334,1.5356059152797708,0.14194065642360537,0.013738472364555183,0.30939968134281753
93,0.117,0.08432617313859951,0.0156037408277804,0.12765359978592747,1.4317006082198094,1.324559766610248,1.5239797356562366,1.1897249936163714,0.9119430186668217,1.4387398471922734,0.1894910569787238,0.130651414136363,0.32250966958648314
94,0.118,0.14674496679216079,0.14674496679216079,0.14674496679216079,1.5193233523546223,1.5193233523546228,1.5193233523546228,1.3158785896292367,1.3158785896292367,1.3158785896292367,0.26283254216845364,0.26283254216845364,0.26283254216845364
95,0.119,0.20649576228379407,0.2064957622837941,0.2064957622837941,1.3594683717888714,1.3594683717888714,1.3594683717888714,1.3777143236884992,1.3777143236884992,1.3777143236884992,0.45738341849564657,0.45738341849564657,0.45738341849564657
96,0.12,0.14952489732294452,0.14952489732294452,0.14952489732294452,1.3171675415218733,1.3171675415218733,1.3171675415218733,1.366261648318451,1.3662616483184513,1.3662616483184513,0.3526554862324488,0.3526554862324488,0.3526554862324488
97,0.121,0.09523069343165369,0.09191456208466084,0.0986794700325263,1.5056916543966183,1.462088583037709,1.547617684549416,1.5595970521672269,1.351508328032366,1.776009325267481,0.2178089246828339,0.12214594261011123,0.31729842603846536
98,0.122,0.11462270287861161,0.088214717368236,0.13364425921728562,1.3749939757423355,1.2889431712096184,1.4313737898729235,1.3101896532483301,1.130257874454861,1.467750498739923,0.2958674657715095,0.15391268570827282,0.40139903943646305
99,0.123,0.047287359893513334,0.03448535292409416,0.06383629573203076,1.4138033361850264,1.2831715284436709,1.514858130852868,1.3022864146678839,1.243353868380463,1.378467511088208,0.3325302928675123,0.30258109120768545,0.37124511452533737
100,0.124,0.07626981726638221,0.010778973617035266,0.206468370500346,1.260882135902588,1.208851678462646,1.3335403915394188,1.4180229872780796,1.34011257088778,1.4605841864673028,0.34213941852772356,0.2725254556615938,0.40412012017103466
101,0.126,0.050976765843172206,0.05097676584317219,0.05097676584317219,1.4685570617438228,1.4685570617438228,1.4685570617438228,1.4165729642056686,1.4165729642056681,1.4165729642056681,0.20673895167788048,0.20673895167788042,0.20673895167788042
102,0.127,0.060871546986727074,0.03008892853298002,0.09240496101251675,1.2843081206239617,1.278479413046994,1.2902789918003679,1.259984537262341,1.2018025928686271,1.319585553470536,0.4091554278755814,0.40486785787249485,0.4135475727567922
103,0.128,0.13247798626234333,0.07379150199845334,0.18903041655300099,1.393741227896132,1.3834067356498418,1.403699920424376,1.4550705415652825,1.3370497566400783,1.5687996615841158,0.15942481439508224,0.11073000861998632,0.20634889996017475
104,0.129,0.1420422862719449,0.03571084599449918,0.3679875085990812,1.4134014844104348,1.256314634646329,1.562851656933625,1.4728982025883173,1.379186595016789,1.5511337586571534,0.4111451570605648,0.3527181889383247,0.4602928744059697
105,0.13,0.09442071348571535,0.0777249031365569,0.10980704851337116,1.46045653538851,1.4498279512734187,1.4702515050632021,1.28771824729239,1.2139405388814912,1.3557094687691007,0.2810585050027084,0.20257577407757893,0.36622061728316807
106,0.131,0.0906047217013348,0.04677695132687267,0.1523383535187821,1.3566774066358918,1.1855917381051864,1.4601238911220809,1.0481078461009008,0.5633991560287062,1.2897985122196942,0.2850722196174708,0.21103797244706515,0.3675969189610981
107,0.132,0.1174915754228109,0.1174915754228109,0.1174915754228109,1.4568163483102567,1.456816348310257,1.456816348310257,1.5028093740742716,1.5028093740742714,1.5028093740742714,0.2775995122776076,0.2775995122776076,0.2775995122776076
108,0.133,0.13247062698264012,0.024115223668066933,0.24303736505873524,1.3781944769016636,1.29588068445089,1.4588619935034224,1.4711139331087668,1.4508330623018508,1.4918086992382729,0.4305215111536091,0.3939091985618434,0.4678810137982681
109,0.134,0.10292652986049529,0.06072912940139361,0.13094211213248394,1.435809818542797,1.3946340476708183,1.4712808659868744,1.2849695689029537,1.0889983235184733,1.617445155876826,0.3502961192754524,0.27299850210094484,0.489632973346979
