,ah,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
346,1.569,0.06749684006587586,0.06749684006587588,0.06749684006587588,1.7909620551508885,1.7909620551508891,1.7909620551508891,1.1007410850671948,1.100741085067195,1.100741085067195,0.7015494981302113,0.7015494981302112,0.7015494981302112
347,1.576,0.0629553043653103,0.0629553043653103,0.0629553043653103,0.3330922778182269,0.3330922778182269,0.3330922778182269,1.7383626684500277,1.7383626684500277,1.7383626684500277,0.23012715309385234,0.2301271530938523,0.2301271530938523
348,1.584,0.05419519208018678,0.05419519208018678,0.05419519208018678,0.44957081575560354,0.44957081575560354,0.44957081575560354,1.1030337046781888,1.1030337046781888,1.1030337046781888,0.0696179598919955,0.0696179598919955,0.0696179598919955
349,1.585,0.14320217161467524,0.14320217161467524,0.14320217161467524,0.17042876414236852,0.17042876414236854,0.17042876414236854,1.1434035673731437,1.1434035673731435,1.1434035673731435,0.2783115622491542,0.27831156224915415,0.27831156224915415
350,1.586,0.013891253137714922,0.013891253137714924,0.013891253137714924,0.4527021216145237,0.4527021216145236,0.4527021216145236,0.23061590893517764,0.23061590893517764,0.23061590893517764,0.46353867564173706,0.46353867564173706,0.46353867564173706
351,1.592,0.285773625221879,0.28577362522187905,0.28577362522187905,1.5234380606677962,1.5234380606677964,1.5234380606677964,1.8740363558576594,1.8740363558576596,1.8740363558576596,0.0601564341168706,0.060156434116870605,0.060156434116870605
352,1.595,0.13513636395350095,0.13513636395350098,0.13513636395350098,0.7386735073274594,0.7386735073274595,0.7386735073274595,1.929710999248902,1.9297109992489019,1.9297109992489019,0.1855709629407975,0.18557096294079747,0.18557096294079747
353,1.601,0.04506409580100614,0.04506409580100613,0.04506409580100613,0.716013483315909,0.7160134833159091,0.7160134833159091,1.3174651207906312,1.3174651207906314,1.3174651207906314,0.1262546801847003,0.12625468018470035,0.12625468018470035
354,1.602,0.10330903752113307,0.10330903752113307,0.10330903752113307,0.321408519492907,0.321408519492907,0.321408519492907,2.183272668339473,2.1832726683394736,2.1832726683394736,0.09407031097473922,0.09407031097473922,0.09407031097473922
355,1.607,0.04820976622036009,0.027116798256533788,0.08102104971964545,0.5073271423730283,0.39634043327986673,0.6799731342957246,1.2750060177130553,0.8029586942503892,1.5784650113676262,0.19300675503929426,0.1622876765896602,0.21275473404263048
356,1.615,0.34795301836563003,0.34795301836563014,0.34795301836563014,0.24814839503813269,0.24814839503813274,0.24814839503813274,1.3102111271299877,1.3102111271299874,1.3102111271299874,0.044253510283242564,0.04425351028324254,0.04425351028324254
357,1.617,0.10946960669179563,0.10946960669179562,0.10946960669179562,0.8985812861618254,0.8985812861618255,0.8985812861618255,0.26495487899496867,0.26495487899496867,0.26495487899496867,0.2912469085242343,0.29124690852423424,0.29124690852423424
358,1.632,0.005143281174139407,0.0035174251698668027,0.006640780125443121,0.3275966245438761,0.012177230420162902,0.6700519667353362,0.7743525295017187,0.13506512574920557,1.3631698750632437,0.126400334147412,0.07671034838473577,0.18034946154688908
359,1.634,0.20246074042365217,0.2024607404236521,0.2024607404236521,0.3987275118923517,0.3987275118923517,0.3987275118923517,1.7254485596115303,1.7254485596115305,1.7254485596115305,0.20058624950758666,0.2005862495075867,0.2005862495075867
360,1.635,0.27470540037648156,0.2747054003764816,0.2747054003764816,0.18731971401488295,0.18731971401488287,0.18731971401488287,1.5197118840691242,1.519711884069124,1.519711884069124,0.14780426492162924,0.1478042649216292,0.1478042649216292
361,1.638,0.11179536852321502,0.09852330521600812,0.12294390170126882,0.6714156464499247,0.35809373007622575,0.9346060562038315,1.4635096598083095,1.4303817458548453,1.5029476526100518,0.31889629632268873,0.30937474914665325,0.3302314715322548
362,1.641,0.11004010935079617,0.11004010935079615,0.11004010935079615,2.4180993133581756,2.418099313358176,2.418099313358176,1.4872495011205296,1.4872495011205296,1.4872495011205296,0.487593691876426,0.487593691876426,0.487593691876426
